,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region
2876,pp1181,91880,23,남자,유튜브광고,PC,개인,전화주문 고객,111,20-24,충청북도
2877,pp1182,63470,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2878,pp1183,642130,27,남자,유튜브광고,PC,개인,전화주문 고객,123,25-29,경상남도
2879,pp1184,1222260,40,남자,유튜브광고,PC,개인,전화주문 고객,124,40-44,부산광역시
2880,pp1185,70620,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2881,pp1186,99660,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2882,pp1187,222090,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2883,pp1188,159510,27,남자,유튜브광고,PC,개인,전화주문 고객,1,25-29,부산광역시
2884,pp119,284600,57,남자,인터넷기사광고,PC,개인,전화주문 고객,123,55-59,경기도
2885,pp1190,56760,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2886,pp1191,83110,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2887,pp1192,87120,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2888,pp1193,24830,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2889,pp1194,242360,28,남자,유튜브광고,PC,개인,전화주문 고객,137,25-29,부산광역시
2890,pp1196,1018760,25,남자,유튜브광고,PC,개인,전화주문 고객,133,25-29,부산광역시
2891,pp1198,393120,23,남자,유튜브광고,PC,개인,전화주문 고객,88,20-24,서울특별시
2892,pp120,1744970,40,남자,인터넷기사광고,PC,개인,전화주문 고객,412,40-44,충청남도
2893,pp1200,171050,27,남자,유튜브광고,PC,개인,전화주문 고객,42,25-29,경기도
2894,pp1201,580540,21,남자,유튜브광고,PC,개인,전화주문 고객,113,20-24,부산광역시
2895,pp1203,495650,26,남자,유튜브광고,PC,개인,전화주문 고객,135,25-29,부산광역시
2896,pp1204,482500,28,남자,유튜브광고,PC,개인,전화주문 고객,77,25-29,서울특별시
2897,pp1205,56760,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상남도
2898,pp1206,72910,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2899,pp1207,71450,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2900,pp1208,25570,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2901,pp1209,65670,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2902,pp121,70000,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,전라북도
2903,pp1210,150700,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상북도
2904,pp1211,67320,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상남도
2905,pp1212,1199700,40,남자,유튜브광고,PC,개인,전화주문 고객,132,40-44,서울특별시
2906,pp1213,2043580,37,남자,유튜브광고,PC,개인,전화주문 고객,107,35-39,대구광역시
2907,pp1214,222870,26,남자,유튜브광고,PC,개인,전화주문 고객,107,25-29,서울특별시
2908,pp1215,58410,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2909,pp1216,182020,27,남자,유튜브광고,PC,개인,전화주문 고객,75,25-29,서울특별시
2910,pp1218,465250,35,남자,유튜브광고,PC,개인,전화주문 고객,0,35-39,경기도
2911,pp1219,153620,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,강원도
2912,pp122,97500,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,인천광역시
2913,pp1220,204750,27,남자,유튜브광고,PC,개인,전화주문 고객,57,25-29,서울특별시
2914,pp1221,336690,24,남자,유튜브광고,PC,개인,전화주문 고객,98,20-24,경상남도
2915,pp1222,192720,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,울산광역시
2916,pp1224,389520,25,남자,유튜브광고,PC,개인,전화주문 고객,101,25-29,울산광역시
2917,pp1225,81600,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2918,pp1226,369790,40,남자,유튜브광고,PC,개인,전화주문 고객,112,40-44,서울특별시
2919,pp1227,271680,34,남자,유튜브광고,PC,사업자,전화주문 고객,0,30-34,부산광역시
2920,pp1228,142940,27,남자,유튜브광고,PC,개인,전화주문 고객,108,25-29,서울특별시
2921,pp1229,406750,23,남자,유튜브광고,PC,개인,전화주문 고객,118,20-24,충청남도
2922,pp123,630610,25,남자,이메일광고,PC,개인,전화주문 고객,393,25-29,대구광역시
2923,pp1230,760060,40,남자,유튜브광고,PC,개인,전화주문 고객,106,40-44,서울특별시
2924,pp1231,492390,40,남자,유튜브광고,PC,개인,전화주문 고객,105,40-44,서울특별시
2925,pp1233,303930,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2926,pp1234,392630,22,남자,유튜브광고,PC,개인,전화주문 고객,99,20-24,경기도
2927,pp1235,174190,30,남자,유튜브광고,PC,개인,전화주문 고객,6,30-34,울산광역시
2928,pp1236,122430,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2929,pp1237,138710,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도
2930,pp1238,609630,25,남자,유튜브광고,PC,개인,전화주문 고객,110,25-29,경기도
2931,pp124,70000,33,남자,이메일광고,PC,개인,전화주문 고객,1,30-34,충청남도
2932,pp1240,151470,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,전라북도
2933,pp1241,132330,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2934,pp1242,150570,28,남자,유튜브광고,PC,개인,전화주문 고객,55,25-29,경기도
2935,pp1243,121220,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2936,pp1244,247830,27,남자,유튜브광고,PC,개인,전화주문 고객,0,25-29,경기도
2937,pp1245,25200,28,남자,유튜브광고,PC,개인,전화주문 고객,0,25-29,서울특별시
2938,pp1246,87120,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,광주광역시
2939,pp1247,1594830,40,남자,유튜브광고,PC,사업자,전화주문 고객,99,40-44,대구광역시
2940,pp1249,422860,40,남자,유튜브광고,PC,개인,전화주문 고객,113,40-44,경기도
2941,pp125,108900,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도
2942,pp1250,246620,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상남도
2943,pp1251,468910,29,남자,유튜브광고,PC,개인,전화주문 고객,112,25-29,경기도
2944,pp1252,260040,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2945,pp1253,96000,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상남도
2946,pp1254,638090,40,남자,유튜브광고,PC,개인,전화주문 고객,113,40-44,경기도
2947,pp1255,988430,25,남자,유튜브광고,PC,개인,전화주문 고객,112,25-29,부산광역시
2948,pp1256,12410,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2949,pp1257,81600,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상북도
2950,pp1258,195520,24,남자,유튜브광고,PC,개인,전화주문 고객,119,20-24,서울특별시
2951,pp1259,135630,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도
2952,pp126,289040,33,남자,이메일광고,PC,개인,전화주문 고객,331,30-34,경기도
2953,pp1260,2160690,28,남자,유튜브광고,PC,개인,전화주문 고객,122,25-29,충청남도
2954,pp1261,22580,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,대구광역시
2955,pp1262,191140,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,인천광역시
2956,pp1263,56760,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시
2957,pp1264,387350,26,남자,유튜브광고,PC,개인,전화주문 고객,94,25-29,경상북도
2958,pp1266,2264230,46,남자,블로그광고,PC,개인,전화주문 고객,115,45-49,대전광역시
2959,pp1267,546560,21,남자,유튜브광고,PC,개인,전화주문 고객,101,20-24,전라북도
2960,pp1268,1341570,40,남자,유튜브광고,PC,개인,전화주문 고객,114,40-44,전라북도
2961,pp1269,82170,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2962,pp127,1388830,34,남자,이메일광고,PC,개인,전화주문 고객,389,30-34,인천광역시
2963,pp1270,39410,29,남자,유튜브광고,PC,개인,전화주문 고객,69,25-29,서울특별시
2964,pp1271,727480,40,남자,유튜브광고,PC,개인,전화주문 고객,120,40-44,전라북도
2965,pp1272,495300,30,남자,유튜브광고,PC,개인,전화주문 고객,93,30-34,대전광역시
2966,pp1273,857660,22,남자,유튜브광고,PC,개인,전화주문 고객,111,20-24,부산광역시
2967,pp1274,248060,28,남자,유튜브광고,PC,개인,전화주문 고객,84,25-29,경기도
2968,pp1275,120120,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2969,pp1276,128670,27,남자,유튜브광고,PC,개인,전화주문 고객,37,25-29,대전광역시
2970,pp1277,187150,29,남자,유튜브광고,PC,개인,전화주문 고객,58,25-29,강원도
2971,pp1278,202620,29,남자,유튜브광고,PC,개인,전화주문 고객,1,25-29,경기도
2972,pp128,124400,33,남자,이메일광고,PC,개인,전화주문 고객,2,30-34,경상남도
2973,pp1280,433050,23,남자,유튜브광고,PC,개인,전화주문 고객,93,20-24,서울특별시
2974,pp1281,77220,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2975,pp1282,14660,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2976,pp1283,3727520,38,남자,유튜브광고,PC,개인,전화주문 고객,120,35-39,경상북도
2977,pp1284,68970,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청남도
2978,pp1285,238730,25,남자,유튜브광고,PC,개인,전화주문 고객,97,25-29,서울특별시
2979,pp1286,213830,29,남자,유튜브광고,PC,개인,전화주문 고객,47,25-29,경상북도
2980,pp1287,196520,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
2981,pp1288,75240,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도
2982,pp1289,254210,27,남자,유튜브광고,PC,개인,전화주문 고객,110,25-29,경상남도
2983,pp129,783900,36,남자,이메일광고,PC,개인,전화주문 고객,91,35-39,인천광역시
2984,pp1290,71860,27,남자,유튜브광고,PC,개인,전화주문 고객,47,25-29,경기도
2985,pp1291,82170,31,남자,유튜브광고,PC,개인,전화주문 고객,12,30-34,경기도
2986,pp1292,108570,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2987,pp1294,38400,27,남자,유튜브광고,PC,개인,전화주문 고객,18,25-29,강원도
2988,pp1295,213230,28,남자,유튜브광고,PC,개인,전화주문 고객,91,25-29,서울특별시
2989,pp1296,123800,25,남자,유튜브광고,PC,개인,전화주문 고객,83,25-29,서울특별시
2990,pp1297,27070,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
2991,pp1298,108570,31,남자,유튜브광고,PC,개인,전화주문 고객,10,30-34,경기도
2992,pp1299,632910,29,남자,유튜브광고,PC,개인,전화주문 고객,33,25-29,서울특별시
2993,pp130,109000,32,남자,지인추천,PC,개인,전화주문 고객,0,30-34,서울특별시
2994,pp1300,610970,40,남자,유튜브광고,PC,개인,전화주문 고객,109,40-44,서울특별시
2995,pp1301,575740,25,남자,유튜브광고,PC,개인,전화주문 고객,6,25-29,부산광역시
2996,pp1302,189200,27,남자,유튜브광고,PC,개인,전화주문 고객,76,25-29,강원도
2997,pp1304,3424460,35,남자,유튜브광고,PC,개인,전화주문 고객,110,35-39,경기도
2998,pp1305,261870,30,남자,유튜브광고,PC,개인,전화주문 고객,110,30-34,경기도
2999,pp1306,202290,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
3000,pp1307,530290,34,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3001,pp1308,348010,31,남자,유튜브광고,PC,개인,전화주문 고객,76,30-34,경기도
3002,pp1309,609290,30,남자,유튜브광고,PC,개인,전화주문 고객,49,30-34,경상북도
3003,pp131,7066450,40,남자,인터넷기사광고,PC,개인,전화주문 고객,320,40-44,경상남도
3004,pp1310,476030,33,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3005,pp1311,180690,40,남자,유튜브광고,PC,개인,전화주문 고객,112,40-44,경상북도
3006,pp1312,75240,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,강원도
3007,pp1313,964530,40,남자,유튜브광고,PC,개인,전화주문 고객,95,40-44,경상북도
3008,pp1314,1096010,40,남자,유튜브광고,PC,개인,전화주문 고객,102,40-44,강원도
3009,pp1315,219740,29,남자,유튜브광고,PC,개인,전화주문 고객,6,25-29,경상남도
3010,pp1316,133220,32,남자,유튜브광고,PC,개인,전화주문 고객,95,30-34,충청남도
3011,pp1317,151140,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
3012,pp1318,101220,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3013,pp132,487710,32,남자,이메일광고,PC,개인,전화주문 고객,195,30-34,충청남도
3014,pp1320,78870,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3015,pp1321,82170,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3016,pp1322,514970,29,남자,유튜브광고,PC,개인,전화주문 고객,60,25-29,서울특별시
3017,pp1323,1282520,40,남자,유튜브광고,PC,개인,전화주문 고객,108,40-44,충청북도
3018,pp1324,116000,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3019,pp1325,436040,33,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,인천광역시
3020,pp1326,556850,40,남자,유튜브광고,PC,개인,전화주문 고객,104,40-44,부산광역시
3021,pp1327,1841080,39,남자,유튜브광고,PC,개인,전화주문 고객,78,35-39,대구광역시
3022,pp1328,235800,28,남자,유튜브광고,PC,개인,전화주문 고객,37,25-29,경기도
3023,pp1329,379140,29,남자,유튜브광고,PC,개인,전화주문 고객,85,25-29,경상남도
3024,pp133,1265530,24,남자,이메일광고,PC,개인,전화주문 고객,416,20-24,강원도
3025,pp1330,27440,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
3026,pp1331,76400,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3027,pp1332,358380,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도
3028,pp1333,95810,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3029,pp1334,508050,24,남자,유튜브광고,PC,개인,전화주문 고객,92,20-24,강원도
3030,pp1335,433840,29,남자,유튜브광고,PC,개인,전화주문 고객,43,25-29,부산광역시
3031,pp1336,414500,26,남자,유튜브광고,PC,개인,전화주문 고객,84,25-29,경기도
3032,pp1337,427260,26,남자,유튜브광고,PC,개인,전화주문 고객,84,25-29,부산광역시
3033,pp1338,784540,40,남자,유튜브광고,PC,개인,전화주문 고객,105,40-44,대전광역시
3034,pp1339,123120,32,남자,유튜브광고,PC,개인,전화주문 고객,11,30-34,서울특별시
3035,pp134,365500,35,남자,이메일광고,PC,개인,전화주문 고객,0,35-39,부산광역시
3036,pp1340,181490,29,남자,유튜브광고,PC,개인,전화주문 고객,102,25-29,서울특별시
3037,pp1341,570020,40,남자,유튜브광고,PC,개인,전화주문 고객,104,40-44,경기도
3038,pp1342,1792830,22,남자,유튜브광고,PC,개인,전화주문 고객,103,20-24,경상북도
3039,pp1343,175420,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시
3040,pp1344,389870,33,남자,유튜브광고,PC,개인,전화주문 고객,95,30-34,서울특별시
3041,pp1345,701690,40,남자,유튜브광고,PC,개인,전화주문 고객,89,40-44,경기도
