,ID,나이,성별,유입경로,유입기기,회원구분,구매여부,주소(동/읍/면),AgeGroup
3311,pp1146,31,남자,유튜브광고,PC,전화주문 고객,1,대구광역시,30-35
3312,pp1147,32,남자,유튜브광고,PC,전화주문 고객,1,제주특별자치도,30-35
3313,pp1148,35,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,35-40
3314,pp1149,31,남자,유튜브광고,PC,전화주문 고객,1,경상남도,30-35
3315,37885544@n,33,남자,카카오톡광고,모바일,일반,1,경기도,30-35
3316,45785190@n,33,남자,카카오톡광고,모바일,일반,1,강원도,30-35
3317,51666751@n,31,남자,카카오톡광고,모바일,일반,1,부산광역시,30-35
3318,63063859@n,47,남자,블로그광고,PC,일반,1,강원도,45-50
3319,earth67,47,남자,인터넷검색,모바일,일반,1,세종특별자치시,45-50
3320,pp1150,31,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3321,pp1151,30,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3322,pp1152,30,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3323,pp1153,32,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3324,pp1154,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3325,pp1155,27,남자,유튜브광고,PC,전화주문 고객,1,경기도,25-30
3326,pp1156,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3327,pp1157,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3328,pp1158,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3329,qqq12333,42,남자,잡지광고,모바일,사업자,1,부산광역시,40-45
3330,shy7309,40,남자,전단지광고,모바일,사업자,1,충청북도,40-45
3331,kjs1103,40,남자,인터넷검색,모바일,사업자,1,울산광역시,40-45
3332,ky6230,38,남자,지인추천,모바일,사업자,1,인천광역시,35-40
3333,lotus1127,46,남자,전단지광고,모바일,사업자,1,서울특별시,45-50
3334,yasidj,42,남자,전단지광고,모바일,사업자,1,경상남도,40-45
3335,85404462@n,43,남자,SNS광고,모바일,일반,1,경기도,40-45
3336,982226751@k,40,남자,SNS광고,모바일,일반,1,울산광역시,40-45
3337,hjs5840,36,남자,지인추천,PC,일반,1,서울특별시,35-40
3338,mimian,46,남자,지인추천,모바일,사업자,1,부산광역시,45-50
3339,shkim1017,27,남자,지인추천,PC,사업자,1,서울특별시,25-30
3340,wjdtjdals,34,남자,전단지광고,PC,사업자,1,부산광역시,30-35
3341,yun6863,36,남자,잡지광고,PC,사업자,1,부산광역시,35-40
3342,1003409866@k,27,남자,카카오톡광고,모바일,일반,1,서울특별시,25-30
3343,46948944@n,43,남자,블로그광고,PC,일반,1,오프라인,40-45
3344,dkfldpdy,43,남자,전단지광고,모바일,일반,1,부산광역시,40-45
3345,hdd5031010,44,남자,전단지광고,PC,일반,1,전라북도,40-45
3346,heaven9k,42,남자,전단지광고,PC,일반,1,서울특별시,40-45
3347,hsm9576,47,남자,전단지광고,PC,일반,1,경기도,45-50
3348,jjh663,44,남자,전단지광고,모바일,사업자,1,서울특별시,40-45
3349,kkjk8321,40,남자,기타,PC,일반,1,서울특별시,40-45
3350,park9136,36,남자,전단지광고,모바일,사업자,1,경기도,35-40
3351,pp1160,26,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3352,pp1161,31,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3353,pp1162,33,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3354,pp1163,24,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,20-25
3355,pp1164,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3356,pp1165,32,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3357,pp1166,29,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3358,pp1167,31,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3359,sji6910,44,남자,전단지광고,모바일,사업자,1,부산광역시,40-45
3360,ssy3800,45,남자,전단지광고,PC,사업자,1,부산광역시,45-50
3361,whoayou,41,남자,전단지광고,PC,사업자,1,서울특별시,40-45
3362,wlgus0510,47,남자,잡지광고,PC,일반,1,대전광역시,45-50
3363,28601926@n,47,남자,SNS광고,모바일,일반,1,경기도,45-50
3364,6518274@n,47,남자,SNS광고,모바일,일반,1,부산광역시,45-50
3365,75126614@n,35,남자,유튜브광고,PC,일반,1,서울특별시,35-40
3366,94558355@n,47,남자,SNS광고,모바일,일반,1,부산광역시,45-50
3367,adolf7,40,남자,인터넷검색,모바일,사업자,1,전라북도,40-45
3368,pp1168,24,남자,유튜브광고,PC,전화주문 고객,1,충청남도,20-25
3369,pp1169,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3370,pp1170,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3371,pp1171,40,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,40-45
3372,pp1172,29,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,25-30
3373,pp1173,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3374,pp1175,40,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,40-45
3375,pp1176,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3376,skyqb456,46,남자,전단지광고,PC,사업자,1,서울특별시,45-50
3377,tem0244,31,남자,전단지광고,모바일,일반,1,서울특별시,30-35
3378,tjrgmldudy,36,남자,카카오톡광고,모바일,일반,1,부산광역시,35-40
3379,1004498382@k,47,남자,SNS광고,모바일,일반,1,경기도,45-50
3380,1004547839@k,47,남자,블로그광고,PC,일반,1,전라남도,45-50
3381,1004714862@k,44,남자,SNS광고,모바일,일반,1,세종특별자치시,40-45
3382,39481631@n,38,남자,유튜브광고,PC,일반,1,충청북도,35-40
3383,97670730@n,27,여자,카카오톡광고,모바일,일반,1,부산광역시,25-30
3384,coolsts,35,남자,전단지광고,모바일,사업자,1,부산광역시,35-40
3385,dhfl1017,46,남자,전단지광고,PC,사업자,1,부산광역시,45-50
3386,kjk7719,40,남자,전단지광고,PC,사업자,1,서울특별시,40-45
3387,kkamugjima,47,남자,전단지광고,모바일,사업자,1,부산광역시,45-50
3388,ngc4214,41,남자,잡지광고,모바일,사업자,1,서울특별시,40-45
3389,pp1177,25,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3390,pp1178,23,남자,유튜브광고,PC,전화주문 고객,1,경상남도,20-25
3391,pp1179,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3392,pp1180,25,남자,유튜브광고,PC,전화주문 고객,1,경기도,25-30
3393,pp1181,23,남자,유튜브광고,PC,전화주문 고객,1,충청북도,20-25
3394,pp1182,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3395,rhenqkd,44,남자,잡지광고,모바일,사업자,1,경기도,40-45
3396,sih0822,42,남자,전단지광고,PC,일반,1,서울특별시,40-45
3397,t5213708,40,남자,지인추천,PC,딜러 유치 회원,1,부산광역시,40-45
3398,15450330@n,44,남자,SNS광고,모바일,일반,1,경기도,40-45
3399,27824434@n,40,남자,SNS광고,모바일,일반,1,경상남도,40-45
3400,31422855@n,46,남자,SNS광고,모바일,일반,1,울산광역시,45-50
3401,98431717@n,48,남자,블로그광고,모바일,일반,1,부산광역시,45-50
3402,dilee010,43,남자,잡지광고,모바일,사업자,1,경기도,40-45
3403,gihei88,45,남자,인터넷검색,PC,일반,1,대전광역시,45-50
3404,harang0401,42,남자,인터넷검색,모바일,사업자,1,충청남도,40-45
3405,inhwa0906,43,남자,인터넷검색,PC,일반,1,대구광역시,40-45
3406,inhwa0907,30,여자,지인추천,PC,사업자,1,대구광역시,30-35
3407,lyj8893,45,남자,전단지광고,PC,사업자,1,전라북도,45-50
3408,pp1183,27,남자,유튜브광고,PC,전화주문 고객,1,경상남도,25-30
3409,pp1184,40,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,40-45
3410,pp1185,30,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3411,pp1186,32,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3412,pp1187,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3413,pp1188,27,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3414,pp1190,31,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3415,rockd83,24,남자,지인추천,모바일,사업자,1,경기도,20-25
3416,skawocjf,31,남자,지인추천,모바일,사업자,1,전라북도,30-35
3417,volroki,40,남자,지인추천,모바일,일반,1,울산광역시,40-45
3418,win8709,34,남자,유튜브광고,PC,사업자,1,대구광역시,30-35
3419,1005861444@k,46,남자,SNS광고,모바일,일반,1,전라남도,45-50
3420,1005958854@k,45,남자,SNS광고,모바일,일반,1,경상북도,45-50
3421,b0711,47,남자,전단지광고,모바일,사업자,1,부산광역시,45-50
3422,bub2672,30,여자,잡지광고,모바일,사업자,1,서울특별시,30-35
3423,cbh8532,28,남자,기타,PC,사업자,1,서울특별시,25-30
3424,cjdekatlstk,40,남자,지인추천,PC,사업자,1,서울특별시,40-45
3425,ester68,43,남자,잡지광고,모바일,사업자,1,부산광역시,40-45
3426,gus3825,47,남자,잡지광고,PC,일반,1,경상남도,45-50
3427,jomuk81,40,남자,전단지광고,PC,사업자,1,서울특별시,40-45
3428,ksbksb1457,41,남자,전단지광고,PC,사업자,1,경상북도,40-45
3429,pp1191,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3430,pp1192,30,남자,유튜브광고,PC,전화주문 고객,1,경기도,30-35
3431,pp1193,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3432,pp1194,28,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3433,pp1196,25,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3434,pp1198,23,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,20-25
3435,pp1200,27,남자,유튜브광고,PC,전화주문 고객,1,경기도,25-30
3436,sang9287,42,남자,전단지광고,모바일,일반,1,서울특별시,40-45
3437,saybinz12,47,남자,인터넷검색,모바일,일반,1,부산광역시,45-50
3438,sook3040,40,남자,전단지광고,모바일,일반,1,서울특별시,40-45
3439,t2372250,48,남자,지인추천,PC,딜러 유치 회원,1,울산광역시,45-50
3440,t5005,47,남자,지인추천,PC,딜러 유치 회원,1,부산광역시,45-50
3441,125361180@n,37,남자,유튜브광고,PC,일반,1,부산광역시,35-40
3442,61316204@n,32,남자,카카오톡광고,모바일,일반,1,경기도,30-35
3443,fa1708,44,남자,잡지광고,모바일,사업자,1,부산광역시,40-45
3444,isdu5623,47,남자,기타,모바일,사업자,1,경상남도,45-50
3445,ssss4175,43,남자,전단지광고,PC,사업자,1,경기도,40-45
3446,yang7815,27,여자,전단지광고,PC,사업자,1,서울특별시,25-30
3447,138435303@n,47,남자,SNS광고,모바일,일반,1,부산광역시,45-50
3448,mk3183,42,남자,잡지광고,모바일,사업자,1,부산광역시,40-45
3449,pmheungdeok,39,여자,잡지광고,PC,사업자,1,경기도,35-40
3450,sijang0024,42,남자,지인추천,모바일,사업자,1,경상북도,40-45
3451,100738387@n,47,남자,SNS광고,모바일,일반,1,대구광역시,45-50
3452,26636867@n,48,남자,블로그광고,PC,일반,1,경기도,45-50
3453,arookee,48,남자,블로그광고,모바일,일반,1,전라남도,45-50
3454,cow1977,46,남자,전단지광고,모바일,사업자,1,서울특별시,45-50
3455,hms1217,25,남자,기타,모바일,사업자,1,충청북도,25-30
3456,loveyou80,47,남자,인터넷검색,PC,사업자,1,부산광역시,45-50
3457,manner4474,60,남자,인터넷검색,PC,사업자,1,충청북도,60-65
3458,maru8636,41,여자,전단지광고,모바일,사업자,1,대전광역시,40-45
3459,minyi789,44,남자,전단지광고,모바일,사업자,1,전라북도,40-45
3460,ohkodary59,33,여자,전단지광고,PC,사업자,1,서울특별시,30-35
3461,opus2860,29,남자,전단지광고,모바일,사업자,1,강원도,25-30
3462,pp1201,21,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,20-25
3463,pp1203,26,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,25-30
3464,pp1204,28,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,25-30
3465,pp1205,31,남자,유튜브광고,PC,전화주문 고객,1,경상남도,30-35
3466,pp1206,31,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,30-35
3467,qorrn4865,34,남자,카카오톡광고,모바일,사업자,1,충청남도,30-35
3468,selly7924,46,남자,전단지광고,모바일,사업자,1,충청남도,45-50
3469,t2378821,49,남자,지인추천,PC,딜러 유치 회원,1,울산광역시,45-50
3470,taeho0814,49,남자,지인추천,모바일,사업자,1,서울특별시,45-50
3471,vitsoe,44,남자,인터넷검색,PC,사업자,1,경기도,40-45
3472,1008814431@k,47,남자,SNS광고,모바일,일반,1,서울특별시,45-50
3473,1008831959@k,40,남자,SNS광고,모바일,일반,1,울산광역시,40-45
3474,3763470329@g,47,남자,SNS광고,모바일,일반,1,대전광역시,45-50
3475,8981474@n,47,남자,SNS광고,모바일,일반,1,대구광역시,45-50
3476,an514,33,남자,전단지광고,PC,사업자,1,서울특별시,30-35
3477,ays0207,45,남자,전단지광고,모바일,사업자,1,경기도,45-50
3478,gersai,40,여자,전단지광고,PC,사업자,1,서울특별시,40-45
3479,lovehansoll,44,남자,지인추천,모바일,사업자,1,충청북도,40-45
3480,pp1207,30,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3481,pp1208,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3482,pp1209,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3483,pp1210,32,남자,유튜브광고,PC,전화주문 고객,1,경상북도,30-35
3484,pp1211,31,남자,유튜브광고,PC,전화주문 고객,1,경상남도,30-35
3485,pp1212,40,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,40-45
3486,pp1213,37,남자,유튜브광고,PC,전화주문 고객,1,대구광역시,35-40
3487,pp1214,26,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,25-30
3488,rkals7812,44,남자,전단지광고,모바일,사업자,1,경상남도,40-45
3489,soos90,51,남자,전단지광고,모바일,일반,1,경상북도,50-55
3490,statelyjin,48,남자,전단지광고,모바일,일반,1,경상북도,45-50
3491,1009216553@k,44,남자,인터넷검색,PC,일반,1,강원도,40-45
3492,104371081@n,46,남자,SNS광고,모바일,일반,1,경기도,45-50
3493,65396124@n,48,남자,블로그광고,PC,일반,1,부산광역시,45-50
3494,byh1472,46,남자,지인추천,모바일,일반,1,경상북도,45-50
3495,donggon2,63,남자,전단지광고,모바일,사업자,1,경상남도,60-65
3496,hnylovebhh,46,남자,전단지광고,모바일,사업자,1,부산광역시,45-50
3497,hpw2080,27,여자,카카오톡광고,모바일,사업자,1,부산광역시,25-30
3498,nsj1979,27,남자,전단지광고,모바일,사업자,1,부산광역시,25-30
3499,oyhhoho,40,여자,잡지광고,모바일,사업자,1,부산광역시,40-45
3500,pp1215,31,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
3501,pp1216,27,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,25-30
3502,pp1218,35,남자,유튜브광고,PC,전화주문 고객,1,경기도,35-40
3503,t5231868,44,남자,지인추천,PC,딜러 유치 회원,1,부산광역시,40-45
3504,us0216,40,남자,지인추천,PC,사업자,1,서울특별시,40-45
3505,14632589@n,47,남자,SNS광고,모바일,일반,1,광주광역시,45-50
3506,chole5588,40,남자,지인추천,PC,사업자,1,경기도,40-45
3507,ckhckh,26,남자,유튜브광고,PC,사업자,1,서울특별시,25-30
3508,dbap8994,46,남자,전단지광고,PC,사업자,1,부산광역시,45-50
3509,dknyusa7,44,남자,전단지광고,PC,사업자,1,서울특별시,40-45
3510,leemh7831,44,남자,전단지광고,모바일,사업자,1,부산광역시,40-45
3511,pp1219,31,남자,유튜브광고,PC,전화주문 고객,1,강원도,30-35
3512,pp1220,27,남자,유튜브광고,PC,전화주문 고객,1,서울특별시,25-30
3513,rhm612,44,남자,전단지광고,PC,사업자,1,부산광역시,40-45
3514,roal051,40,남자,전단지광고,PC,일반,1,부산광역시,40-45
3515,thaichai,44,남자,전단지광고,PC,사업자,1,부산광역시,40-45
3516,96616587@n,49,남자,블로그광고,모바일,일반,1,전라북도,45-50
3517,cy6068,23,여자,카카오톡광고,모바일,사업자,1,인천광역시,20-25
3518,pp1221,24,남자,유튜브광고,PC,전화주문 고객,1,경상남도,20-25
3519,pp1222,32,남자,유튜브광고,PC,전화주문 고객,1,울산광역시,30-35
3520,pp1224,25,남자,유튜브광고,PC,전화주문 고객,1,울산광역시,25-30
3521,pp1225,32,남자,유튜브광고,PC,전화주문 고객,1,부산광역시,30-35
